timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,economic_index,market_demand_index,temperature_index
2024-02-21,US West,Compute,1041.79,1263.82,125.01,99.32,0,103.84,52.1,22.8
2024-02-21,US West,Storage,922.37,1051.99,55.34,99.95,0,103.84,52.1,22.8
2024-02-21,India South,Compute,1026.02,1165.21,123.12,99.42,0,103.84,52.1,22.8
2024-02-21,India South,Storage,647.63,788.66,38.86,99.52,0,103.84,52.1,22.8
2024-02-22,US East,Compute,1306.92,1569.62,156.83,99.57,0,103.71,55.7,23.75
2024-02-22,US East,Storage,969.68,1151.91,58.18,99.87,0,103.71,55.7,23.75
2024-02-22,US West,Compute,1146.01,1359.79,137.52,99.69,0,103.71,55.7,23.75
2024-02-22,US West,Storage,881.82,1050.7,52.91,99.58,0,103.71,55.7,23.75
2024-02-22,India South,Compute,957.76,1050.11,114.93,99.3,0,103.71,55.7,23.75
2024-02-22,India South,Storage,671.26,743.81,40.28,99.59,0,103.71,55.7,23.75
2024-02-23,US East,Compute,1270.73,1427.6,152.49,99.56,0,105.81,55.26,24.32
2024-02-23,US East,Storage,909.96,984.24,54.6,99.26,0,105.81,55.26,24.32
2024-02-23,US West,Compute,1091.47,1270.47,130.98,99.43,0,105.81,55.26,24.32
2024-02-23,US West,Storage,724.59,853.06,43.48,99.88,0,105.81,55.26,24.32
2024-02-23,India South,Compute,857.2,954.82,102.86,99.98,0,105.81,55.26,24.32
2024-02-23,India South,Storage,708.98,779.84,42.54,99.59,0,105.81,55.26,24.32
2024-02-24,US East,Compute,1221.91,1375.51,146.63,99.61,1,105.56,56.75,24.78
2024-02-24,US East,Storage,934.29,1013.38,56.06,99.26,1,105.56,56.75,24.78
2024-02-24,US West,Compute,1077.69,1223.79,129.32,99.3,1,105.56,56.75,24.78
2024-02-24,US West,Storage,977.89,1165.73,58.67,99.36,1,105.56,56.75,24.78
2024-02-24,India South,Compute,953.67,1052.32,114.44,99.28,1,105.56,56.75,24.78
2024-02-24,India South,Storage,795.8,862.98,47.75,99.94,1,105.56,56.75,24.78
2024-02-25,US East,Compute,1262.19,1489.35,151.46,99.83,1,105.03,55.12,24.35
2024-02-25,US East,Storage,972.73,1096.78,58.36,99.84,1,105.03,55.12,24.35
2024-02-25,US West,Compute,1197.65,1369.3,143.72,99.71,1,105.03,55.12,24.35
2024-02-25,US West,Storage,881.88,1017.42,52.91,99.78,1,105.03,55.12,24.35
2024-02-25,India South,Compute,876.14,1053.16,105.14,99.37,1,105.03,55.12,24.35
2024-02-25,India South,Storage,682.81,830.72,40.97,99.47,1,105.03,55.12,24.35
2024-02-26,US East,Compute,1348.83,1561.61,161.86,99.77,0,104.68,53.85,24.98
2024-02-26,US East,Storage,951.4,1054.09,57.08,99.74,0,104.68,53.85,24.98
2024-02-26,US West,Compute,1125.81,1227.25,135.1,99.22,0,104.68,53.85,24.98
2024-02-26,US West,Storage,854.58,1026.83,51.27,99.77,0,104.68,53.85,24.98
2024-02-26,India South,Compute,815.11,965.07,97.81,99.54,0,104.68,53.85,24.98
2024-02-26,India South,Storage,638.29,777.61,38.3,99.23,0,104.68,53.85,24.98
2024-02-27,US East,Compute,1321.33,1517.06,158.56,99.89,0,102.74,55.45,26.05
2024-02-27,US East,Storage,921.59,1111.53,55.3,99.53,0,102.74,55.45,26.05
2024-02-27,US West,Compute,1157.74,1398.24,138.93,99.37,0,102.74,55.45,26.05
2024-02-27,US West,Storage,775.44,905.11,46.53,99.7,0,102.74,55.45,26.05
2024-02-27,India South,Compute,877.69,1035.86,105.32,99.92,0,102.74,55.45,26.05
2024-02-27,India South,Storage,735.59,812.94,44.14,99.39,0,102.74,55.45,26.05
2024-02-28,US East,Compute,1198.06,1368.6,143.77,99.61,0,104.22,57.35,25.54
2024-02-28,US East,Storage,1018.05,1122.8,61.08,99.51,0,104.22,57.35,25.54
2024-02-28,US West,Compute,1014.22,1233.01,121.71,99.4,0,104.22,57.35,25.54
2024-02-28,US West,Storage,792.35,941.54,47.54,99.3,0,104.22,57.35,25.54
2024-02-28,India South,Compute,984.87,1197.38,118.18,99.56,0,104.22,57.35,25.54
2024-02-28,India South,Storage,716.45,807.57,42.99,99.85,0,104.22,57.35,25.54
2024-02-29,US East,Compute,1310.34,1445.81,157.24,99.33,0,103.01,51.89,24.57
2024-02-29,US East,Storage,1000.13,1085.28,60.01,99.78,0,103.01,51.89,24.57
2024-02-29,US West,Compute,1099.31,1317.18,131.92,99.84,0,103.01,51.89,24.57
2024-02-29,US West,Storage,994.63,1155.71,59.68,99.89,0,103.01,51.89,24.57
2024-02-29,India South,Compute,899.68,1005.63,107.96,99.25,0,103.01,51.89,24.57
2024-02-29,India South,Storage,700.06,808.12,42.0,99.94,0,103.01,51.89,24.57
2024-03-01,US East,Compute,1122.11,1218.41,134.65,99.32,0,105.07,49.84,28.74
2024-03-01,US East,Storage,1020.98,1167.66,61.26,99.61,0,105.07,49.84,28.74
2024-03-01,US West,Compute,1159.29,1331.37,139.11,99.73,0,105.07,49.84,28.74
2024-03-01,US West,Storage,951.99,1055.05,57.12,99.73,0,105.07,49.84,28.74
2024-03-01,India South,Compute,869.11,1056.65,104.29,99.27,0,105.07,49.84,28.74
2024-03-01,India South,Storage,687.07,825.54,41.22,99.34,0,105.07,49.84,28.74
2024-03-02,US East,Compute,1251.03,1438.19,150.12,99.69,1,106.29,51.74,29.16
2024-03-02,US East,Storage,987.9,1187.11,59.27,99.65,1,106.29,51.74,29.16
2024-03-02,US West,Compute,1204.83,1337.6,144.58,99.72,1,106.29,51.74,29.16
2024-03-02,US West,Storage,956.72,1086.01,57.4,99.71,1,106.29,51.74,29.16
2024-03-02,India South,Compute,949.66,1158.51,113.96,99.24,1,106.29,51.74,29.16
2024-03-02,India South,Storage,679.24,826.5,40.75,99.52,1,106.29,51.74,29.16
2024-03-03,US East,Compute,1269.21,1526.85,152.31,99.52,1,104.74,50.84,30.27
2024-03-03,US East,Storage,1037.37,1237.68,62.24,99.8,1,104.74,50.84,30.27
2024-03-03,US West,Compute,1064.84,1268.96,127.78,99.54,1,104.74,50.84,30.27
2024-03-03,US West,Storage,876.5,1013.43,52.59,99.2,1,104.74,50.84,30.27
2024-03-03,India South,Compute,939.03,1056.82,112.68,99.49,1,104.74,50.84,30.27
2024-03-03,India South,Storage,820.17,930.4,49.21,99.55,1,104.74,50.84,30.27
2024-03-04,US East,Compute,1340.52,1564.02,160.86,99.57,0,103.61,48.72,27.34
2024-03-04,US East,Storage,1026.59,1163.3,61.6,99.88,0,103.61,48.72,27.34
2024-03-04,US West,Compute,988.54,1071.17,118.62,99.47,0,103.61,48.72,27.34
2024-03-04,US West,Storage,1022.96,1159.25,61.38,99.52,0,103.61,48.72,27.34
2024-03-04,India South,Compute,992.85,1156.78,119.14,99.8,0,103.61,48.72,27.34
2024-03-04,India South,Storage,870.89,1039.68,52.25,99.77,0,103.61,48.72,27.34
2024-03-05,US East,Compute,1238.24,1347.75,148.59,99.94,0,105.26,50.56,28.76
2024-03-05,US East,Storage,920.76,1057.05,55.25,99.4,0,105.26,50.56,28.76
2024-03-05,US West,Compute,1121.66,1256.13,134.6,99.44,0,105.26,50.56,28.76
2024-03-05,US West,Storage,896.29,1007.06,53.78,99.68,0,105.26,50.56,28.76
2024-03-05,India South,Compute,1015.02,1197.99,121.8,99.42,0,105.26,50.56,28.76
2024-03-05,India South,Storage,665.55,735.67,39.93,99.74,0,105.26,50.56,28.76
2024-03-06,US East,Compute,1205.92,1398.17,144.71,99.4,0,104.31,50.21,27.33
2024-03-06,US East,Storage,985.19,1196.82,59.11,99.58,0,104.31,50.21,27.33
2024-03-06,US West,Compute,1151.93,1251.09,138.23,99.7,0,104.31,50.21,27.33
2024-03-06,US West,Storage,967.35,1173.59,58.04,99.68,0,104.31,50.21,27.33
2024-03-06,India South,Compute,934.43,1039.02,112.13,99.37,0,104.31,50.21,27.33
2024-03-06,India South,Storage,726.94,847.28,43.62,99.52,0,104.31,50.21,27.33
2024-03-07,US East,Compute,1295.7,1548.58,155.48,99.53,0,103.33,48.61,27.94
2024-03-07,US East,Storage,925.59,1080.48,55.54,99.56,0,103.33,48.61,27.94
2024-03-07,US West,Compute,1155.24,1342.53,138.63,99.33,0,103.33,48.61,27.94
2024-03-07,US West,Storage,923.53,1025.44,55.41,99.28,0,103.33,48.61,27.94
2024-03-07,India South,Compute,956.33,1036.0,114.76,99.71,0,103.33,48.61,27.94
2024-03-07,India South,Storage,782.33,870.32,46.94,99.51,0,103.33,48.61,27.94
2024-03-08,US East,Compute,1193.78,1360.85,143.25,99.77,0,106.82,49.82,31.24
2024-03-08,US East,Storage,1064.35,1252.68,63.86,99.98,0,106.82,49.82,31.24
2024-03-08,US West,Compute,1172.64,1311.46,140.72,99.26,0,106.82,49.82,31.24
2024-03-08,US West,Storage,983.2,1073.65,58.99,99.91,0,106.82,49.82,31.24
2024-03-08,India South,Compute,896.6,996.78,107.59,99.48,0,106.82,49.82,31.24
2024-03-08,India South,Storage,663.61,723.15,39.82,99.61,0,106.82,49.82,31.24
2024-03-09,US East,Compute,1292.01,1491.77,155.04,99.46,1,104.87,46.89,28.99
2024-03-09,US East,Storage,1039.66,1267.53,62.38,99.72,1,104.87,46.89,28.99
2024-03-09,US West,Compute,1065.92,1234.43,127.91,99.78,1,104.87,46.89,28.99
2024-03-09,US West,Storage,843.2,977.03,50.59,99.96,1,104.87,46.89,28.99
2024-03-09,India South,Compute,928.15,1025.18,111.38,99.75,1,104.87,46.89,28.99
2024-03-09,India South,Storage,734.66,803.38,44.08,99.56,1,104.87,46.89,28.99
2024-03-10,US East,Compute,1307.48,1581.8,156.9,99.39,1,103.26,48.53,29.9
2024-03-10,US East,Storage,1002.55,1138.8,60.15,99.32,1,103.26,48.53,29.9
2024-03-10,US West,Compute,1211.29,1396.54,145.35,99.69,1,103.26,48.53,29.9
2024-03-10,US West,Storage,894.0,976.67,53.64,99.8,1,103.26,48.53,29.9
2024-03-10,India South,Compute,939.51,1117.53,112.74,99.76,1,103.26,48.53,29.9
2024-03-10,India South,Storage,715.35,776.2,42.92,99.44,1,103.26,48.53,29.9
2024-03-11,US East,Compute,1272.48,1445.0,152.7,99.55,0,103.91,47.34,26.82
2024-03-11,US East,Storage,989.31,1195.79,59.36,99.59,0,103.91,47.34,26.82
2024-03-11,US West,Compute,1288.08,1570.04,154.57,99.87,0,103.91,47.34,26.82
2024-03-11,US West,Storage,890.41,1009.09,53.42,99.89,0,103.91,47.34,26.82
2024-03-11,India South,Compute,925.57,1112.1,111.07,99.84,0,103.91,47.34,26.82
2024-03-11,India South,Storage,684.41,746.92,41.06,99.52,0,103.91,47.34,26.82
2024-03-12,US East,Compute,1243.69,1454.79,149.24,99.85,0,105.72,51.07,27.76
2024-03-12,US East,Storage,965.45,1060.6,57.93,99.88,0,105.72,51.07,27.76
2024-03-12,US West,Compute,1137.0,1324.46,136.44,99.8,0,105.72,51.07,27.76
2024-03-12,US West,Storage,934.57,1032.21,56.07,99.6,0,105.72,51.07,27.76
2024-03-12,India South,Compute,867.59,981.64,104.11,99.25,0,105.72,51.07,27.76
2024-03-12,India South,Storage,706.19,765.24,42.37,99.31,0,105.72,51.07,27.76
2024-03-13,US East,Compute,1271.19,1428.38,152.54,99.6,0,104.81,51.06,28.59
2024-03-13,US East,Storage,909.64,1064.02,54.58,99.37,0,104.81,51.06,28.59
2024-03-13,US West,Compute,1129.85,1318.24,135.58,99.71,0,104.81,51.06,28.59
2024-03-13,US West,Storage,872.69,949.61,52.36,99.99,0,104.81,51.06,28.59
2024-03-13,India South,Compute,1020.94,1110.87,122.51,99.75,0,104.81,51.06,28.59
2024-03-13,India South,Storage,687.7,809.36,41.26,99.25,0,104.81,51.06,28.59
2024-03-14,US East,Compute,1268.22,1424.05,152.19,99.69,0,104.48,50.32,28.66
2024-03-14,US East,Storage,1037.44,1196.98,62.25,99.54,0,104.48,50.32,28.66
2024-03-14,US West,Compute,1056.49,1195.4,126.78,99.53,0,104.48,50.32,28.66
2024-03-14,US West,Storage,872.01,1042.8,52.32,99.78,0,104.48,50.32,28.66
2024-03-14,India South,Compute,896.91,971.07,107.63,99.41,0,104.48,50.32,28.66
2024-03-14,India South,Storage,569.04,675.13,34.14,99.31,0,104.48,50.32,28.66
2024-03-15,US East,Compute,1276.76,1398.52,153.21,99.63,0,103.33,50.37,28.64
2024-03-15,US East,Storage,1037.79,1135.06,62.27,99.59,0,103.33,50.37,28.64
2024-03-15,US West,Compute,1128.99,1243.03,135.48,99.46,0,103.33,50.37,28.64
2024-03-15,US West,Storage,875.12,991.18,52.51,99.51,0,103.33,50.37,28.64
2024-03-15,India South,Compute,1034.2,1183.46,124.1,99.82,0,103.33,50.37,28.64
2024-03-15,India South,Storage,684.36,805.04,41.06,99.55,0,103.33,50.37,28.64
2024-03-16,US East,Compute,1371.44,1607.75,164.57,99.91,1,105.87,51.36,28.17
2024-03-16,US East,Storage,929.66,1086.9,55.78,99.69,1,105.87,51.36,28.17
2024-03-16,US West,Compute,1140.42,1255.63,136.85,99.78,1,105.87,51.36,28.17
2024-03-16,US West,Storage,840.29,967.77,50.42,99.74,1,105.87,51.36,28.17
2024-03-16,India South,Compute,909.58,991.42,109.15,99.21,1,105.87,51.36,28.17
2024-03-16,India South,Storage,735.58,892.93,44.13,99.78,1,105.87,51.36,28.17
2024-03-17,US East,Compute,1202.59,1410.15,144.31,99.35,1,103.5,48.06,29.86
2024-03-17,US East,Storage,1037.14,1158.6,62.23,99.22,1,103.5,48.06,29.86
2024-03-17,US West,Compute,1181.64,1289.76,141.8,99.96,1,103.5,48.06,29.86
2024-03-17,US West,Storage,945.26,1103.55,56.72,99.5,1,103.5,48.06,29.86
2024-03-17,India South,Compute,886.09,982.49,106.33,99.3,1,103.5,48.06,29.86
2024-03-17,India South,Storage,804.19,941.02,48.25,99.62,1,103.5,48.06,29.86
2024-03-18,US East,Compute,1245.42,1446.6,149.45,99.79,0,105.43,48.71,29.59
2024-03-18,US East,Storage,982.12,1172.31,58.93,99.72,0,105.43,48.71,29.59
2024-03-18,US West,Compute,1116.6,1351.01,133.99,99.38,0,105.43,48.71,29.59
2024-03-18,US West,Storage,835.15,945.48,50.11,99.54,0,105.43,48.71,29.59
2024-03-18,India South,Compute,1054.87,1278.53,126.58,99.39,0,105.43,48.71,29.59
2024-03-18,India South,Storage,658.31,722.17,39.5,99.36,0,105.43,48.71,29.59
2024-03-19,US East,Compute,1207.02,1449.14,144.84,99.87,0,105.2,51.63,29.52
2024-03-19,US East,Storage,955.97,1133.5,57.36,99.56,0,105.2,51.63,29.52
2024-03-19,US West,Compute,1155.45,1384.09,138.65,99.78,0,105.2,51.63,29.52
2024-03-19,US West,Storage,925.27,1022.28,55.52,99.63,0,105.2,51.63,29.52
2024-03-19,India South,Compute,1001.91,1220.18,120.23,99.94,0,105.2,51.63,29.52
2024-03-19,India South,Storage,748.48,894.05,44.91,99.37,0,105.2,51.63,29.52
2024-03-20,US East,Compute,1260.53,1465.55,151.26,99.6,0,104.26,52.48,28.68
2024-03-20,US East,Storage,1068.13,1198.08,64.09,99.65,0,104.26,52.48,28.68
2024-03-20,US West,Compute,1183.7,1383.84,142.04,99.8,0,104.26,52.48,28.68
2024-03-20,US West,Storage,908.37,1001.4,54.5,99.56,0,104.26,52.48,28.68
2024-03-20,India South,Compute,918.96,1095.41,110.28,99.36,0,104.26,52.48,28.68
2024-03-20,India South,Storage,673.47,779.68,40.41,99.78,0,104.26,52.48,28.68
2024-03-21,US East,Compute,1205.41,1395.37,144.65,99.2,0,103.73,50.89,29.86
2024-03-21,US East,Storage,918.91,1115.68,55.13,99.49,0,103.73,50.89,29.86
2024-03-21,US West,Compute,1177.4,1325.48,141.29,99.32,0,103.73,50.89,29.86
2024-03-21,US West,Storage,928.84,1132.71,55.73,99.49,0,103.73,50.89,29.86
2024-03-21,India South,Compute,909.13,1038.96,109.1,99.77,0,103.73,50.89,29.86
2024-03-21,India South,Storage,737.98,837.47,44.28,99.53,0,103.73,50.89,29.86
2024-03-22,US East,Compute,1208.89,1414.31,145.07,99.25,0,105.87,46.95,29.92
2024-03-22,US East,Storage,1119.49,1299.95,67.17,99.64,0,105.87,46.95,29.92
2024-03-22,US West,Compute,1262.19,1482.7,151.46,99.84,0,105.87,46.95,29.92
2024-03-22,US West,Storage,958.0,1070.83,57.48,99.85,0,105.87,46.95,29.92
2024-03-22,India South,Compute,882.41,960.24,105.89,99.46,0,105.87,46.95,29.92
2024-03-22,India South,Storage,724.3,861.83,43.46,99.76,0,105.87,46.95,29.92
2024-03-23,US East,Compute,1230.38,1385.34,147.65,99.54,1,105.04,52.96,27.52
2024-03-23,US East,Storage,961.04,1118.41,57.66,99.78,1,105.04,52.96,27.52
2024-03-23,US West,Compute,1131.2,1379.8,135.74,99.94,1,105.04,52.96,27.52
2024-03-23,US West,Storage,824.05,963.37,49.44,99.82,1,105.04,52.96,27.52
2024-03-23,India South,Compute,1042.75,1143.45,125.13,99.52,1,105.04,52.96,27.52
2024-03-23,India South,Storage,702.17,814.56,42.13,99.66,1,105.04,52.96,27.52
2024-03-24,US East,Compute,1250.45,1402.78,150.05,99.94,1,106.05,49.02,27.54
2024-03-24,US East,Storage,859.89,959.9,51.59,99.54,1,106.05,49.02,27.54
2024-03-24,US West,Compute,1169.32,1337.87,140.32,99.58,1,106.05,49.02,27.54
2024-03-24,US West,Storage,853.54,937.77,51.21,99.26,1,106.05,49.02,27.54
2024-03-24,India South,Compute,929.85,1061.11,111.58,99.78,1,106.05,49.02,27.54
2024-03-24,India South,Storage,830.84,986.35,49.85,99.33,1,106.05,49.02,27.54
2024-03-25,US East,Compute,1315.62,1597.07,157.87,99.25,0,103.97,50.6,29.43
2024-03-25,US East,Storage,959.99,1071.96,57.6,99.4,0,103.97,50.6,29.43
2024-03-25,US West,Compute,1126.28,1359.28,135.15,99.4,0,103.97,50.6,29.43
2024-03-25,US West,Storage,940.32,1074.75,56.42,99.81,0,103.97,50.6,29.43
2024-03-25,India South,Compute,883.31,962.06,106.0,99.59,0,103.97,50.6,29.43
2024-03-25,India South,Storage,579.05,653.53,34.74,99.91,0,103.97,50.6,29.43
2024-03-26,US East,Compute,1148.25,1357.59,137.79,99.98,0,105.86,50.13,29.18
2024-03-26,US East,Storage,934.26,1042.55,56.06,99.72,0,105.86,50.13,29.18
2024-03-26,US West,Compute,1156.11,1323.69,138.73,99.97,0,105.86,50.13,29.18
2024-03-26,US West,Storage,804.11,936.94,48.25,99.48,0,105.86,50.13,29.18
2024-03-26,India South,Compute,887.42,1064.09,106.49,99.64,0,105.86,50.13,29.18
2024-03-26,India South,Storage,675.88,779.48,40.55,99.29,0,105.86,50.13,29.18
2024-03-27,US East,Compute,1219.98,1410.41,146.4,99.26,0,105.42,51.39,28.84
2024-03-27,US East,Storage,901.67,994.73,54.1,99.95,0,105.42,51.39,28.84
2024-03-27,US West,Compute,963.22,1154.9,115.59,99.73,0,105.42,51.39,28.84
2024-03-27,US West,Storage,743.72,871.0,44.62,99.63,0,105.42,51.39,28.84
2024-03-27,India South,Compute,870.92,948.19,104.51,99.6,0,105.42,51.39,28.84
2024-03-27,India South,Storage,713.53,775.8,42.81,99.82,0,105.42,51.39,28.84
2024-03-28,US East,Compute,1213.04,1438.6,145.56,99.61,0,106.37,48.71,27.86
2024-03-28,US East,Storage,908.8,1007.57,54.53,99.89,0,106.37,48.71,27.86
2024-03-28,US West,Compute,1120.99,1365.25,134.52,99.81,0,106.37,48.71,27.86
2024-03-28,US West,Storage,791.71,858.06,47.5,99.25,0,106.37,48.71,27.86
2024-03-28,India South,Compute,984.49,1137.5,118.14,99.59,0,106.37,48.71,27.86
2024-03-28,India South,Storage,719.83,788.05,43.19,99.72,0,106.37,48.71,27.86
2024-03-29,US East,Compute,1155.7,1294.61,138.68,99.83,0,104.57,52.3,28.77
2024-03-29,US East,Storage,1078.4,1285.14,64.7,99.51,0,104.57,52.3,28.77
2024-03-29,US West,Compute,1203.3,1453.72,144.4,99.62,0,104.57,52.3,28.77
2024-03-29,US West,Storage,914.58,1089.32,54.87,99.45,0,104.57,52.3,28.77
2024-03-29,India South,Compute,880.72,1056.87,105.69,99.92,0,104.57,52.3,28.77
2024-03-29,India South,Storage,704.41,778.93,42.26,99.91,0,104.57,52.3,28.77
2024-03-30,US East,Compute,1365.75,1490.97,163.89,99.9,1,104.6,48.09,29.08
2024-03-30,US East,Storage,901.95,1075.58,54.12,99.6,1,104.6,48.09,29.08
2024-03-30,US West,Compute,1133.72,1380.62,136.05,99.73,1,104.6,48.09,29.08
2024-03-30,US West,Storage,912.64,1066.74,54.76,99.33,1,104.6,48.09,29.08
2024-03-30,India South,Compute,920.27,1014.79,110.43,99.21,1,104.6,48.09,29.08
2024-03-30,India South,Storage,783.64,907.74,47.02,99.62,1,104.6,48.09,29.08
2024-03-31,US East,Compute,1220.81,1350.51,146.5,99.88,1,105.58,50.65,28.85
2024-03-31,US East,Storage,976.11,1151.26,58.57,99.45,1,105.58,50.65,28.85
2024-03-31,US West,Compute,1217.56,1395.28,146.11,99.85,1,105.58,50.65,28.85
2024-03-31,US West,Storage,758.19,871.3,45.49,99.85,1,105.58,50.65,28.85
2024-03-31,India South,Compute,895.03,1008.64,107.4,99.34,1,105.58,50.65,28.85
2024-03-31,India South,Storage,774.94,847.85,46.5,99.39,1,105.58,50.65,28.85
2024-04-01,US East,Compute,1317.22,1542.68,158.07,99.69,0,105.55,44.22,29.08
2024-04-01,US East,Storage,929.78,1050.03,55.79,99.86,0,105.55,44.22,29.08
2024-04-01,US West,Compute,1142.83,1335.72,137.14,99.3,0,105.55,44.22,29.08
2024-04-01,US West,Storage,868.57,1020.28,52.11,99.46,0,105.55,44.22,29.08
2024-04-01,India South,Compute,887.35,980.06,106.48,99.88,0,105.55,44.22,29.08
2024-04-01,India South,Storage,723.91,804.85,43.43,99.86,0,105.55,44.22,29.08
2024-04-02,US East,Compute,1336.63,1500.69,160.4,99.37,0,105.87,42.31,30.13
2024-04-02,US East,Storage,979.95,1177.87,58.8,99.81,0,105.87,42.31,30.13
2024-04-02,US West,Compute,1129.38,1344.39,135.53,99.73,0,105.87,42.31,30.13
2024-04-02,US West,Storage,894.62,1050.2,53.68,99.64,0,105.87,42.31,30.13
2024-04-02,India South,Compute,900.75,986.81,108.09,99.55,0,105.87,42.31,30.13
2024-04-02,India South,Storage,778.26,900.08,46.7,99.5,0,105.87,42.31,30.13
2024-04-03,US East,Compute,1240.21,1388.05,148.83,99.88,0,104.87,43.93,29.91
2024-04-03,US East,Storage,960.55,1076.69,57.63,99.92,0,104.87,43.93,29.91
2024-04-03,US West,Compute,1162.93,1258.9,139.55,99.96,0,104.87,43.93,29.91
2024-04-03,US West,Storage,906.95,1071.77,54.42,99.44,0,104.87,43.93,29.91
2024-04-03,India South,Compute,883.06,1061.6,105.97,99.29,0,104.87,43.93,29.91
2024-04-03,India South,Storage,760.32,896.05,45.62,99.63,0,104.87,43.93,29.91
2024-04-04,US East,Compute,1202.11,1348.98,144.25,99.67,0,104.77,44.3,29.98
2024-04-04,US East,Storage,885.9,1048.95,53.15,99.24,0,104.77,44.3,29.98
2024-04-04,US West,Compute,1054.54,1272.2,126.54,99.87,0,104.77,44.3,29.98
2024-04-04,US West,Storage,927.04,1117.01,55.62,99.35,0,104.77,44.3,29.98
2024-04-04,India South,Compute,1017.86,1110.54,122.14,99.39,0,104.77,44.3,29.98
2024-04-04,India South,Storage,716.04,779.7,42.96,99.86,0,104.77,44.3,29.98
2024-04-05,US East,Compute,1278.81,1538.48,153.46,99.65,0,106.15,43.15,30.24
2024-04-05,US East,Storage,979.18,1128.45,58.75,99.54,0,106.15,43.15,30.24
2024-04-05,US West,Compute,1079.36,1282.65,129.52,99.68,0,106.15,43.15,30.24
2024-04-05,US West,Storage,760.19,915.99,45.61,99.55,0,106.15,43.15,30.24
2024-04-05,India South,Compute,1011.96,1176.75,121.44,99.76,0,106.15,43.15,30.24
2024-04-05,India South,Storage,790.73,880.27,47.44,99.6,0,106.15,43.15,30.24
2024-04-06,US East,Compute,1209.74,1467.5,145.17,99.67,1,104.73,43.31,32.17
2024-04-06,US East,Storage,951.74,1112.37,57.1,99.26,1,104.73,43.31,32.17
2024-04-06,US West,Compute,1220.31,1361.4,146.44,99.49,1,104.73,43.31,32.17
2024-04-06,US West,Storage,833.32,916.32,50.0,99.42,1,104.73,43.31,32.17
2024-04-06,India South,Compute,913.0,1110.22,109.56,99.46,1,104.73,43.31,32.17
2024-04-06,India South,Storage,627.46,731.31,37.65,99.42,1,104.73,43.31,32.17
2024-04-07,US East,Compute,1201.74,1432.91,144.21,99.65,1,104.88,45.16,28.54
2024-04-07,US East,Storage,903.99,1041.19,54.24,99.43,1,104.88,45.16,28.54
2024-04-07,US West,Compute,1109.0,1211.24,133.08,99.69,1,104.88,45.16,28.54
2024-04-07,US West,Storage,910.31,997.64,54.62,99.47,1,104.88,45.16,28.54
2024-04-07,India South,Compute,979.78,1125.86,117.57,99.75,1,104.88,45.16,28.54
2024-04-07,India South,Storage,713.12,869.29,42.79,99.3,1,104.88,45.16,28.54
2024-04-08,US East,Compute,1125.25,1358.25,135.03,99.76,0,104.25,41.97,28.2
2024-04-08,US East,Storage,854.25,1021.11,51.26,99.95,0,104.25,41.97,28.2
2024-04-08,US West,Compute,1172.31,1400.87,140.68,99.2,0,104.25,41.97,28.2
2024-04-08,US West,Storage,841.04,938.66,50.46,99.25,0,104.25,41.97,28.2
2024-04-08,India South,Compute,924.03,1076.06,110.88,99.74,0,104.25,41.97,28.2
2024-04-08,India South,Storage,695.73,795.83,41.74,99.49,0,104.25,41.97,28.2
2024-04-09,US East,Compute,1212.42,1323.02,145.49,99.48,0,104.05,44.58,29.01
2024-04-09,US East,Storage,953.73,1155.77,57.22,99.73,0,104.05,44.58,29.01
2024-04-09,US West,Compute,1053.18,1224.97,126.38,99.21,0,104.05,44.58,29.01
2024-04-09,US West,Storage,954.68,1116.07,57.28,99.92,0,104.05,44.58,29.01
2024-04-09,India South,Compute,972.41,1148.76,116.69,99.3,0,104.05,44.58,29.01
2024-04-09,India South,Storage,729.07,879.51,43.74,99.25,0,104.05,44.58,29.01
2024-04-10,US East,Compute,1207.81,1354.32,144.94,99.58,0,103.79,45.22,29.97
2024-04-10,US East,Storage,916.2,1005.27,54.97,99.64,0,103.79,45.22,29.97
2024-04-10,US West,Compute,1124.18,1268.12,134.9,99.78,0,103.79,45.22,29.97
2024-04-10,US West,Storage,928.19,1092.43,55.69,99.54,0,103.79,45.22,29.97
2024-04-10,India South,Compute,940.85,1104.76,112.9,99.42,0,103.79,45.22,29.97
2024-04-10,India South,Storage,771.87,881.86,46.31,99.83,0,103.79,45.22,29.97
2024-04-11,US East,Compute,1212.24,1363.34,145.47,99.66,0,104.24,45.58,30.26
2024-04-11,US East,Storage,997.77,1129.44,59.87,99.67,0,104.24,45.58,30.26
2024-04-11,US West,Compute,1180.56,1336.91,141.67,99.33,0,104.24,45.58,30.26
2024-04-11,US West,Storage,937.63,1069.16,56.26,99.31,0,104.24,45.58,30.26
2024-04-11,India South,Compute,896.74,987.87,107.61,99.22,0,104.24,45.58,30.26
2024-04-11,India South,Storage,758.62,887.9,45.52,99.7,0,104.24,45.58,30.26
2024-04-12,US East,Compute,1171.94,1376.79,140.63,99.68,0,104.34,44.58,28.32
2024-04-12,US East,Storage,875.06,1066.11,52.5,99.56,0,104.34,44.58,28.32
2024-04-12,US West,Compute,1083.06,1274.07,129.97,99.31,0,104.34,44.58,28.32
2024-04-12,US West,Storage,841.6,968.48,50.5,99.96,0,104.34,44.58,28.32
